movieId,title,genres,year,clean_titles,clean_genres,movies_text,count,mean_rating
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,1948,"treasure of the sierra madre, the",action adventure drama western,"treasure of the sierra madre, the action adventure drama western",16,3.65625
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,1987,bad taste,comedy horror sci-fi,bad taste comedy horror sci-fi,6,3.0
1256,Duck Soup (1933),Comedy|Musical|War,1933,duck soup,comedy musical war,duck soup comedy musical war,23,3.8043478260869565
1257,Better Off Dead... (1985),Comedy|Romance,1985,better off dead...,comedy romance,better off dead... comedy romance,27,3.685185185185185
1258,"Shining, The (1980)",Horror,1980,"shining, the",horror,"shining, the horror",109,4.08256880733945
1259,Stand by Me (1986),Adventure|Drama,1986,stand by me,adventure drama,stand by me adventure drama,91,4.0054945054945055
1260,M (1931),Crime|Film-Noir|Thriller,1931,m,crime film-noir thriller,m crime film-noir thriller,15,3.7333333333333334
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,1987,evil dead ii (dead by dawn),action comedy fantasy horror,evil dead ii (dead by dawn) action comedy fantasy horror,34,4.044117647058823
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,1963,"great escape, the",action adventure drama war,"great escape, the action adventure drama war",43,4.127906976744186
1263,"Deer Hunter, The (1978)",Drama|War,1978,"deer hunter, the",drama war,"deer hunter, the drama war",43,3.8255813953488373
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1981,diva,action drama mystery romance thriller,diva action drama mystery romance thriller,5,3.8
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,1993,groundhog day,comedy fantasy romance,groundhog day comedy fantasy romance,143,3.944055944055944
1266,Unforgiven (1992),Drama|Western,1992,unforgiven,drama western,unforgiven drama western,45,4.111111111111111
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,1962,"manchurian candidate, the",crime thriller war,"manchurian candidate, the crime thriller war",30,4.25
1268,Pump Up the Volume (1990),Comedy|Drama,1990,pump up the volume,comedy drama,pump up the volume comedy drama,9,3.611111111111111
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1944,arsenic and old lace,comedy mystery thriller,arsenic and old lace comedy mystery thriller,29,3.8793103448275863
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985,back to the future,adventure comedy sci-fi,back to the future adventure comedy sci-fi,171,4.038011695906433
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,1991,fried green tomatoes,comedy crime drama,fried green tomatoes comedy crime drama,30,3.5
1272,Patton (1970),Drama|War,1970,patton,drama war,patton drama war,33,4.121212121212121
1273,Down by Law (1986),Comedy|Drama|Film-Noir,1986,down by law,comedy drama film-noir,down by law comedy drama film-noir,11,4.045454545454546
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,1988,akira,action adventure animation sci-fi,akira action adventure animation sci-fi,39,3.7435897435897436
1275,Highlander (1986),Action|Adventure|Fantasy,1986,highlander,action adventure fantasy,highlander action adventure fantasy,48,3.7291666666666665
1276,Cool Hand Luke (1967),Drama,1967,cool hand luke,drama,cool hand luke drama,57,4.271929824561403
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,1990,cyrano de bergerac,comedy drama romance,cyrano de bergerac comedy drama romance,12,4.125
1278,Young Frankenstein (1974),Comedy|Fantasy,1974,young frankenstein,comedy fantasy,young frankenstein comedy fantasy,69,3.9927536231884058
1279,Night on Earth (1991),Comedy|Drama,1991,night on earth,comedy drama,night on earth comedy drama,8,4.125
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,1991,raise the red lantern (da hong deng long gao gao gua),drama,raise the red lantern (da hong deng long gao gao gua) drama,9,4.333333333333333
1281,"Great Dictator, The (1940)",Comedy|Drama|War,1940,"great dictator, the",comedy drama war,"great dictator, the comedy drama war",15,4.133333333333334
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,1940,fantasia,animation children fantasy musical,fantasia animation children fantasy musical,53,3.7830188679245285
1283,High Noon (1952),Drama|Western,1952,high noon,drama western,high noon drama western,19,4.2105263157894735
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,1946,"big sleep, the",crime film-noir mystery,"big sleep, the crime film-noir mystery",14,4.142857142857143
1285,Heathers (1989),Comedy,1989,heathers,comedy,heathers comedy,41,3.731707317073171
1286,Somewhere in Time (1980),Drama|Romance,1980,somewhere in time,drama romance,somewhere in time drama romance,7,3.0714285714285716
1287,Ben-Hur (1959),Action|Adventure|Drama,1959,ben-hur,action adventure drama,ben-hur action adventure drama,34,3.9411764705882355
1288,This Is Spinal Tap (1984),Comedy,1984,this is spinal tap,comedy,this is spinal tap comedy,66,4.015151515151516
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,1983,koyaanisqatsi (a.k.a. koyaanisqatsi: life out of balance),documentary,koyaanisqatsi (a.k.a. koyaanisqatsi: life out of balance) documentary,11,3.8636363636363638
1290,Some Kind of Wonderful (1987),Drama|Romance,1987,some kind of wonderful,drama romance,some kind of wonderful drama romance,10,3.35
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1989,indiana jones and the last crusade,action adventure,indiana jones and the last crusade action adventure,140,4.046428571428572
1292,Being There (1979),Comedy|Drama,1979,being there,comedy drama,being there comedy drama,20,3.95
1293,Gandhi (1982),Drama,1982,gandhi,drama,gandhi drama,27,3.8333333333333335
1295,"Unbearable Lightness of Being, The (1988)",Drama,1988,"unbearable lightness of being, the",drama,"unbearable lightness of being, the drama",11,3.227272727272727
1296,"Room with a View, A (1986)",Drama|Romance,1986,"room with a view, a",drama romance,"room with a view, a drama romance",17,3.7058823529411766
1297,Real Genius (1985),Comedy,1985,real genius,comedy,real genius comedy,20,3.675
1298,Pink Floyd: The Wall (1982),Drama|Musical,1982,pink floyd: the wall,drama musical,pink floyd: the wall drama musical,23,3.760869565217391
1299,"Killing Fields, The (1984)",Drama|War,1984,"killing fields, the",drama war,"killing fields, the drama war",28,4.017857142857143
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,1985,my life as a dog (mitt liv som hund),comedy drama,my life as a dog (mitt liv som hund) comedy drama,9,4.166666666666667
1301,Forbidden Planet (1956),Drama|Sci-Fi,1956,forbidden planet,drama sci-fi,forbidden planet drama sci-fi,13,3.8076923076923075
1302,Field of Dreams (1989),Children|Drama|Fantasy,1989,field of dreams,children drama fantasy,field of dreams children drama fantasy,56,3.517857142857143
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,1975,"man who would be king, the",adventure drama,"man who would be king, the adventure drama",17,4.029411764705882
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969,butch cassidy and the sundance kid,action western,butch cassidy and the sundance kid action western,62,3.943548387096774
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,1991,until the end of the world (bis ans ende der welt),adventure drama sci-fi,until the end of the world (bis ans ende der welt) adventure drama sci-fi,5,2.7
1307,When Harry Met Sally... (1989),Comedy|Romance,1989,when harry met sally...,comedy romance,when harry met sally... comedy romance,85,3.8588235294117648
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992,alien³ (a.k.a. alien 3),action horror sci-fi thriller,alien³ (a.k.a. alien 3) action horror sci-fi thriller,47,3.148936170212766
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,1981,"american werewolf in london, an",comedy horror thriller,"american werewolf in london, an comedy horror thriller",23,3.4130434782608696
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,1979,"amityville horror, the",drama horror mystery thriller,"amityville horror, the drama horror mystery thriller",15,2.6333333333333333
1333,"Birds, The (1963)",Horror|Thriller,1963,"birds, the",horror thriller,"birds, the horror thriller",44,3.602272727272727
1334,"Blob, The (1958)",Horror|Sci-Fi,1958,"blob, the",horror sci-fi,"blob, the horror sci-fi",6,3.0
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,1992,dracula (bram stoker's dracula),fantasy horror romance thriller,dracula (bram stoker's dracula) fantasy horror romance thriller,29,3.4655172413793105
1342,Candyman (1992),Horror|Thriller,1992,candyman,horror thriller,candyman horror thriller,11,2.5
1343,Cape Fear (1991),Thriller,1991,cape fear,thriller,cape fear thriller,25,3.78
1344,Cape Fear (1962),Crime|Drama|Thriller,1962,cape fear,crime drama thriller,cape fear crime drama thriller,14,3.9642857142857144
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,1976,carrie,drama fantasy horror thriller,carrie drama fantasy horror thriller,36,3.3472222222222223
1346,Cat People (1982),Drama|Fantasy|Horror,1982,cat people,drama fantasy horror,cat people drama fantasy horror,8,2.8125
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,1984,"nightmare on elm street, a",horror thriller,"nightmare on elm street, a horror thriller",27,3.0
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1922,"nosferatu (nosferatu, eine symphonie des grauens)",horror,"nosferatu (nosferatu, eine symphonie des grauens) horror",16,3.53125
1350,"Omen, The (1976)",Horror|Mystery|Thriller,1976,"omen, the",horror mystery thriller,"omen, the horror mystery thriller",22,3.8181818181818183
1354,Breaking the Waves (1996),Drama|Mystery,1996,breaking the waves,drama mystery,breaking the waves drama mystery,7,4.071428571428571
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,1996,star trek: first contact,action adventure sci-fi thriller,star trek: first contact action adventure sci-fi thriller,91,3.879120879120879
1357,Shine (1996),Drama|Romance,1996,shine,drama romance,shine drama romance,24,4.0
1358,Sling Blade (1996),Drama,1996,sling blade,drama,sling blade drama,47,3.8404255319148937
1359,Jingle All the Way (1996),Children|Comedy,1996,jingle all the way,children comedy,jingle all the way children comedy,18,2.861111111111111
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1996,paradise lost: the child murders at robin hood hills,documentary,paradise lost: the child murders at robin hood hills documentary,6,4.083333333333333
1363,"Preacher's Wife, The (1996)",Drama,1996,"preacher's wife, the",drama,"preacher's wife, the drama",5,3.5
1365,Ridicule (1996),Drama,1996,ridicule,drama,ridicule drama,6,3.5833333333333335
1366,"Crucible, The (1996)",Drama,1996,"crucible, the",drama,"crucible, the drama",5,3.9
1367,101 Dalmatians (1996),Adventure|Children|Comedy,1996,101 dalmatians,adventure children comedy,101 dalmatians adventure children comedy,47,3.074468085106383
1370,Die Hard 2 (1990),Action|Adventure|Thriller,1990,die hard 2,action adventure thriller,die hard 2 action adventure thriller,68,3.4044117647058822
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,1979,star trek: the motion picture,adventure sci-fi,star trek: the motion picture adventure sci-fi,45,3.0444444444444443
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,1991,star trek vi: the undiscovered country,action mystery sci-fi,star trek vi: the undiscovered country action mystery sci-fi,42,3.3452380952380953
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,1989,star trek v: the final frontier,action sci-fi,star trek v: the final frontier action sci-fi,30,2.6666666666666665
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,1982,star trek ii: the wrath of khan,action adventure sci-fi thriller,star trek ii: the wrath of khan action adventure sci-fi thriller,62,3.7661290322580645
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1984,star trek iii: the search for spock,action adventure sci-fi,star trek iii: the search for spock action adventure sci-fi,42,3.261904761904762
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,1986,star trek iv: the voyage home,adventure comedy sci-fi,star trek iv: the voyage home adventure comedy sci-fi,43,3.4767441860465116
1377,Batman Returns (1992),Action|Crime,1992,batman returns,action crime,batman returns action crime,60,3.025
1378,Young Guns (1988),Action|Comedy|Western,1988,young guns,action comedy western,young guns action comedy western,25,3.1
1379,Young Guns II (1990),Action|Western,1990,young guns ii,action western,young guns ii action western,11,3.0
1380,Grease (1978),Comedy|Musical|Romance,1978,grease,comedy musical romance,grease comedy musical romance,68,3.139705882352941
1381,Grease 2 (1982),Comedy|Musical|Romance,1982,grease 2,comedy musical romance,grease 2 comedy musical romance,19,2.0789473684210527
1385,Under Siege (1992),Action|Drama|Thriller,1992,under siege,action drama thriller,under siege action drama thriller,24,2.8541666666666665
1387,Jaws (1975),Action|Horror,1975,jaws,action horror,jaws action horror,91,4.0054945054945055
1388,Jaws 2 (1978),Horror|Thriller,1978,jaws 2,horror thriller,jaws 2 horror thriller,17,2.6176470588235294
1389,Jaws 3-D (1983),Action|Horror,1983,jaws 3-d,action horror,jaws 3-d action horror,6,1.4166666666666667
1390,My Fellow Americans (1996),Comedy,1996,my fellow americans,comedy,my fellow americans comedy,9,2.6666666666666665
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996,mars attacks!,action comedy sci-fi,mars attacks! action comedy sci-fi,86,3.0930232558139537
1393,Jerry Maguire (1996),Drama|Romance,1996,jerry maguire,drama romance,jerry maguire drama romance,85,3.5941176470588236
1394,Raising Arizona (1987),Comedy,1987,raising arizona,comedy,raising arizona comedy,58,3.9913793103448274
1395,Tin Men (1987),Comedy|Drama,1987,tin men,comedy drama,tin men comedy drama,5,3.0
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,1992,sneakers,action comedy crime drama sci-fi,sneakers action comedy crime drama sci-fi,46,3.4782608695652173
1399,Marvin's Room (1996),Drama,1996,marvin's room,drama,marvin's room drama,5,3.1
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,1996,beavis and butt-head do america,adventure animation comedy crime,beavis and butt-head do america adventure animation comedy crime,31,2.935483870967742
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,1996,scream,comedy horror mystery thriller,scream comedy horror mystery thriller,70,3.2
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,1992,"last of the mohicans, the",action romance war western,"last of the mohicans, the action romance war western",39,3.8333333333333335
